0-9,19-Oct,20-29,30-39,40-49,50-59,60-69,70-79,80+,White-alone pop,Two or more races pop,POP_ESTIMATE_2018,Less than a high school diploma 2014-18,High school diploma only 2014-18,Some college or associate's degree 2014-18,Bachelor's degree or higher 2014-18,POVALL_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Total nurse practitioners (2019),Total physician assistants (2019),Total Hospitals (2019),Internal Medicine Primary Care (2019),Family Medicine/General Practice Primary Care (2019),Total Specialist Physicians (2019),ICU Beds_x,Population Aged 60+,county_pop2018_18 and older,anycondition_number,Obesity_number,Heart disease_number,COPD_number,diabetes_number,CKD_number,TOT_POP,Total Population
0.00018787455938449978,0.0001872267760114079,0.00013037282131280937,0.00012717792191275595,0.00013628902754816042,0.00022358534413383264,0.00028492415989273445,0.00034234372707519687,0.0004799663181531121,0.00027491043736768364,6.065268675441089e-05,0.00019316347745716906,0.0001280195849427061,0.00042853098589660046,0.00021387280654729994,0.00011894478068924597,0.0001979909946031487,0.0002322665103426739,0.00023669910336173995,0.0001417676761359135,0.00028246565026914205,0.00010467475119390429,0.0004280927270446522,0.00021393861645576412,0.00022683091390955594,0.00023352262867569777,0.0,0.0003349415713036726,0.00019415054840266646,0.00025545003518954567,0.00023881240165671934,0.0003656996708702962,0.00039625127860150945,0.00021841306110105383,0.0002439403944263826,0.00019316347745716906,287512
0.05915400168673283,0.058396999852316805,0.044505299366182575,0.04990834533533355,0.05699177525346796,0.06072945484226896,0.05821621701559196,0.057917222684114554,0.06023998315907656,0.05274980353552162,0.0384123041955698,0.055215760239791876,0.03536421229617845,0.07605471924160605,0.04698556609842393,0.06042670406768188,0.030712732098314238,0.05308895963099023,0.053289974577821926,0.048984901742491524,0.08776157614117001,0.05766747681435369,0.05599595543585827,0.07751630861755993,0.04368516087860918,0.06536575866151176,0.03762935089369709,0.05900192966338095,0.053995452809732336,0.05358229574858155,0.05684783836642784,0.06030824572257885,0.05826276067344287,0.05194240615588812,0.053616416347371125,0.055215760239791876,8700
0.0005098269981535324,0.0004454706049926602,0.00026973687168167456,0.0003249362612221199,0.0003147980255867835,0.00028254449310063104,0.0003785843508609344,0.00038251671545646996,0.00040137534208125746,0.00046745960942022705,0.00019153480027708702,0.0003545618543693836,0.0003416137587508575,0.0006438554516271823,0.000351242807619456,0.00010470814670713545,0.000363338312676746,0.00030761197513950105,0.0003116504156428086,0.00022516042680409792,0.0003150785675076392,0.00036469335996656944,0.0007145185877313611,0.00023494547795138593,0.00030882499636409965,0.00028132766720161595,0.0,0.000338274323256943,0.00031579464606809767,0.00043895699924407643,0.0004728580887095121,0.0004829995653003912,0.00044693458167844674,0.0003885232336893746,0.0003701164605089943,0.0003545618543693836,1822
0.0008342623606148712,0.0006996793741460805,0.0005992011935214342,0.0005746311340874785,0.0006762602290840785,0.0010719845266690608,0.0020358767826245557,0.003187639295470583,0.002916286576380605,0.0014046161461639787,0.001193900255060509,0.0010766488907448767,0.0009022984649972547,0.0017275375988286348,0.001717683428040456,0.0008133251220102495,0.0019437180437922017,0.0007976495330041366,0.0007776964500444398,0.0012050252471552648,0.001352014073622568,0.0013719979543431401,0.0023251389428166286,0.0008887792399173585,0.001522327185391403,0.001001480779404224,0.0,0.0027406330229060045,0.0011584610796362095,0.0014909940829430624,0.0013384934607825706,0.002601297658832107,0.0023268243685321197,0.001592945258126436,0.0019515231554110607,0.0010766488907448767,11254
0.014420820804914202,0.014883721680941363,0.011563362796734642,0.011185664451373754,0.012687471483002389,0.01378725241943079,0.016588698665588757,0.018353815735235552,0.013933057329310225,0.010325641620824956,0.0059918470020015385,0.01366305045901065,0.009819170624776651,0.02171035400048148,0.01478849487151996,0.009860476394512742,0.017297600334952506,0.012848835386902856,0.012985570136456317,0.01005716573058304,0.014630656672789306,0.014089538829245263,0.020430234845111125,0.01015678207700001,0.01637718058137081,0.011670397485349843,0.04609595484477893,0.01691927074943593,0.013324134024763606,0.018463650502645732,0.019814755937062205,0.01899798290181539,0.020568205903222534,0.016452383852554382,0.01583930216223719,0.01366305045901065,12140
0.16834470926205025,0.1529102061996273,0.1461774753014149,0.13463414374301272,0.12826575175249913,0.13684265334547227,0.1296178171260124,0.13551396972004667,0.13599045681004843,0.08985390314091468,0.16795048186963504,0.14171034780311179,0.17727768748707823,0.18031623751206347,0.12653452342661092,0.08410360411870414,0.2699986871564874,0.11795634285184727,0.11672492582475034,0.14309779050907104,0.23469273622083195,0.3222240195816867,0.1326313199095302,0.265781361395077,0.12230349154879426,0.2387158030557245,0.12699905926622765,0.1349670113102492,0.13608879741230287,0.16364407295096922,0.16176751684199436,0.18021863780322597,0.1854594211045274,0.1828316833346634,0.1834810294284645,0.14171034780311179,747
0.0015418956129221281,0.0014719898251931381,0.0014803416410149044,0.0015014985021636895,0.0015717680242238932,0.0017258950879371878,0.002026017815154219,0.002433085774570149,0.0019226720931864432,0.0018527788886682646,0.0010087499481259915,0.001654852886022663,0.0017772130615575671,0.0035623844395951333,0.0018896751366999035,0.000575894806889245,0.002648395669745344,0.0011264828406057931,0.0011089526585455116,0.0014843909618936825,0.001842100352287552,0.0005715970671858596,0.005337377609237144,0.0008695692174506899,0.0024129744284231962,0.0013437706440632567,0.0,0.0022285001394201235,0.0016853328671362236,0.002438418295088234,0.0024720181935963003,0.00322229709993261,0.003621552383497517,0.0021620792923416816,0.002174434205490341,0.001654852886022663,19229
0.0019292317089218897,0.001911004334461267,0.0011264725545944217,0.0013270450176550922,0.0013243738111745151,0.0015765829574368544,0.0017203898235737772,0.0018147710838322935,0.0019198652726124484,0.002001420696868594,0.0016503915290542331,0.0015563909700032556,0.0008988754814426369,0.0025224731673946514,0.0015730540366677389,0.0010971393091374852,0.0011027885505852798,0.0017304147057214466,0.0017769792047890416,0.0007797222187475243,0.0011455819537119476,0.002549560700021594,0.0054521313726161955,0.0009178848469378893,0.0023269930713369297,0.0012380423776919202,0.0,0.001749139316808068,0.0014446973468323332,0.0017704251418442795,0.0018118282209524754,0.002150498064551742,0.0022369766948957307,0.0014154846459818297,0.0014972893175136588,0.0015563909700032556,674855
0.0016842499046143481,0.0019126183583923998,0.000994173041341029,0.0012751084840990977,0.0016391718367612987,0.0017542261075705844,0.0019560191461148275,0.002008649419063655,0.0019310925549084275,0.002199563163679381,0.000635257087585672,0.0015992392208941132,0.0003765281910079591,0.002720148086753874,0.0020951717236696327,0.0011798036354852236,0.0007997700749740092,0.0016348213640799939,0.0016607740367020442,0.0011049539463534434,0.0025064216361132164,0.0021665190197313164,0.0066092709337145766,0.0011435127220676725,0.0028577228346123927,0.0013940132356600448,0.0,0.0019113332452005596,0.001530214536987574,0.0018145641275164868,0.0021516949722124373,0.0018353983481414866,0.001794649686224278,0.00118132064297445,0.0013837308580393081,0.0015992392208941132,564029
0.00170245801169126,0.0016188660029262253,0.0012921680614845932,0.0015860618324407575,0.0014784396684028704,0.001973217232304407,0.002383898334327446,0.0026322040648077633,0.0034523893060136135,0.0023798070872637885,0.0007022942676826524,0.001796262009632445,0.0008509537116779876,0.0038581908367791126,0.0012603418391051071,0.002023439010489644,0.0012567815463877287,0.0017619546677294206,0.0017835144690751294,0.001321775098090723,0.0025263843600037846,0.003987172838807398,0.0030754753619385415,0.002578501247307336,0.00263478078800914,0.002531660421211959,0.01975540921919097,0.002788402467569546,0.001822387743529778,0.0022072968346786453,0.00227801290921649,0.0025782976795320884,0.0026793037035671833,0.0016811505328018616,0.0019136703355862772,0.001796262009632445,40531
0.014993548536606158,0.015432489817526525,0.011759885374674149,0.011769617527381539,0.013282254576052241,0.016374563644869902,0.02058355228456924,0.022737911423800574,0.021463756929338294,0.0171491815611445,0.012877523071962818,0.015244576430691222,0.007657898808390965,0.021947563903712546,0.019810876130231227,0.01368507922686811,0.01642899468120966,0.014276310704448946,0.01433183457939039,0.013142697505305863,0.01730246365368449,0.028838073757881166,0.024197401797880574,0.020006348902477156,0.023913807593266924,0.020845205965236608,0.009407337723424272,0.021685106042612565,0.015219028219030619,0.019307504496441946,0.020620807376586184,0.024248878176009642,0.02676078402462287,0.01561863399431286,0.01791700138373086,0.015244576430691222,27160
0.002037652710152592,0.0020893539788514443,0.0013807958907514292,0.0013250474586721695,0.0015702866217505438,0.0017427405590705587,0.0022231971645609557,0.0026846036148702934,0.0026131499543891657,0.0014132857530392566,0.0004501067806511545,0.001808631597072069,0.0019777998978581708,0.0027159121956247478,0.002172791358421786,0.0007710744663214054,0.0030316040463965995,0.0013486254125261543,0.0013344192764155381,0.0016386675506298238,0.003251068121819862,0.00032051387088543633,0.006623127888533136,0.0012608566969889306,0.0017296338370811032,0.0013773167468146958,0.0,0.002584549139761175,0.0017249966746823767,0.00265911322344927,0.0027723212136436717,0.0031624971537525617,0.003508666844826156,0.0024371957443055092,0.0024351980753944055,0.001808631597072069,18731
0.002101381084921784,0.002053845452366522,0.001553555934757073,0.0015501057707481458,0.0016147286959510307,0.0018637216699374955,0.0021551702890156314,0.002450552291257659,0.002144410918532033,0.0016333819017761509,0.0006703718009698046,0.0018569224664363613,0.0014383376896504039,0.0032609301875723188,0.0019527759908509344,0.0009951866399752743,0.003484357646958638,0.0016136000316178385,0.0016187032728603543,0.001509408787094138,0.0033376286618321312,0.00032915844155481915,0.0067995144116076165,0.0012945780893718283,0.0017758019140808525,0.001414112993770168,0.0,0.0023801403532939256,0.0017843660681431792,0.0027943105890121727,0.0026645934635949322,0.003035997267602459,0.0033980850926582933,0.002324839025373717,0.0022753750583564304,0.0018569224664363613,19172
0.00043782221107665364,0.0005068035143757076,0.00031083963308078683,0.00034690941003427146,0.00046293827292174047,0.0005842315670346382,0.0006398469888248604,0.0006916740608253978,0.0007746824784225669,0.0006718945328340386,0.00014365110020781526,0.00047875251226320905,0.000176625951418279,0.0012121708447849471,0.0005623235409742324,0.0002452375014982909,0.000354112925831438,0.0004830286774184191,0.0004795250169916871,0.0005545617919434264,0.00048080559997169364,0.00047155940627821433,0.0007734672935976039,0.0006449423040226786,0.0005950364214332614,0.000543215071072192,0.0,0.0007320945124017255,0.0004768499155628275,0.0006137751865914798,0.000610616140762989,0.0007336993396705944,0.0008385782872729619,0.00046202762925222926,0.0005215277398081283,0.00047875251226320905,5109
0.00840138613353329,0.007997488578763158,0.0059213665640596175,0.0058282112591746225,0.005801912786873589,0.007395161827549848,0.00811590202158128,0.008183063068098457,0.00685986948284331,0.006155560713816278,0.004309533006234458,0.007011379030877459,0.006879512348070875,0.014258715522493639,0.006096212608555805,0.0027527220673796925,0.011933392706976876,0.005575759086088716,0.005506777069064672,0.006984142868460445,0.00913283295794637,0.005768376497878836,0.026212089448135897,0.006672275348630882,0.007018594330072824,0.007590124176485544,0.0051740357478833494,0.008138580269886253,0.006635603421041296,0.009301856791582313,0.009895699517751483,0.010844490239958784,0.012719205285807753,0.008318597452127636,0.00810050344250367,0.007011379030877459,8684
0.003244353624613388,0.0025937364573304527,0.001814943808029553,0.0015580960066798374,0.0012347489615368661,0.0015291093569700816,0.0013772977556060554,0.0010200445745505867,0.0006062732439828784,0.00025896954730668875,0.002212226943200355,0.0017938870488440372,0.0012281664993968704,0.0030752569597456204,0.0012787695221757622,0.0005483400314399989,0.004164907338085591,0.0014407143139444987,0.0013182853427092592,0.003940307469071713,0.003004592465391439,0.004221004373703951,0.00564133012618772,0.0009344027376985971,0.003758624765785744,0.0013844411120429525,0.0,0.001141467543995103,0.001463518707737992,0.0019170916926605902,0.0020468272509260536,0.0024425978016619785,0.003146972363777104,0.0019195147869842616,0.0019725524997581626,0.0017938870488440372,17957
0.006269382323073065,0.006615884093713457,0.00580319612503717,0.005600489535121415,0.006259666151138606,0.0068285414348819165,0.0073005654117844244,0.007330697053747965,0.005512595607325802,0.008304644392302508,0.0032975908114371813,0.006345301486428583,0.0029273355359091514,0.012121002465994618,0.008311443479503949,0.003209212847322204,0.004131554016414092,0.005863901948877616,0.005939329874000104,0.004323914122145361,0.007203847635315703,0.012010174073081581,0.010071160276196464,0.008329201116663203,0.009957133155845678,0.00867907474336918,0.0009407337723424271,0.007137088307928507,0.006296313653305731,0.007817813730004952,0.008699254152165924,0.008647992216807005,0.010505266455946995,0.005589484251158219,0.006106921598398405,0.006345301486428583,130846
0.004677000595074045,0.004572529796899299,0.0033659308201991816,0.0035316842818076313,0.004049413660901048,0.004670789723343764,0.005281448873859442,0.005996255178822198,0.005338572731738124,0.005715368416342489,0.0024005694968061574,0.004362802968305159,0.003477751291491695,0.008707580197773755,0.004167448447160573,0.0021846344468677338,0.005878700355887038,0.003726582795028601,0.003735924674543838,0.003535852628331019,0.007359777193698611,0.004814866243336683,0.011303947776628319,0.0034095606448350164,0.0048302272499725464,0.004243673633249666,0.004703668861712136,0.005502373474849388,0.004257164464714811,0.00672650337558975,0.006784941567229028,0.008507692343076892,0.010627367140632343,0.0057396432306651935,0.005328835857555633,0.004362802968305159,127135
0.000267328117538297,0.00023726151787652555,0.00014771304877805988,0.00015181448270213798,0.00016962058319852573,0.00026033909933391474,0.0003785843508609344,0.0005082756356065423,0.0007241597080906604,0.00035419539056578974,0.0001564200868929544,0.00025174584357122855,0.00015471885666872503,0.0005421940645281535,0.0003205300025016976,0.0001570622200607032,0.0002533433156749967,0.0002865853338008516,0.0002930657578292466,0.00015427658873614118,0.0003555630407140919,0.0005496531230233998,0.0013685575019009573,0.00020529900007789365,0.00043491879029169245,0.0002419819817310346,0.0,0.0004765835293176635,0.00024947777039379716,0.000350679027899662,0.0003527368806905635,0.00048529956323039306,0.0004377194356644581,0.00028666714269513316,0.00033646950955363116,0.00025174584357122855,45960
0.0036937628129208038,0.0037493775920215567,0.002276065412475844,0.002545555997238042,0.0026657837507925502,0.003460212911441061,0.004982722159508236,0.005253928219603021,0.004659322152831381,0.004190356600507312,0.0037061983853616336,0.003392532529541049,0.0011590222315935907,0.005198850379147555,0.004653827597298166,0.00259198587725909,0.0026711043142876403,0.003619502677100294,0.003661790270298531,0.002756130409583495,0.004473572276055927,0.005483050026350204,0.008467544675946204,0.0034389438009313545,0.005523544680569081,0.0038206730983678114,0.0037629350893697085,0.005071337555559753,0.003270621990398074,0.003700028672963133,0.00408698110140661,0.004744895729593843,0.003976335505036077,0.0028593209873950458,0.0035918120144850124,0.003392532529541049,4450
0.0015203769409221413,0.0013573941260827075,0.0008984806749587206,0.0009388527219737481,0.0010036501756943332,0.0014556018465699174,0.002024046021660152,0.0022741404727138073,0.0023521156410076485,0.0018527788886682646,0.0003511471338413262,0.0013600608781615428,0.0008160392794208859,0.0026509618649781463,0.001622752939494657,0.0008229692934174856,0.0011219489694178427,0.0014340948157452941,0.0014581808438333245,0.0009423380825504838,0.0021326332460439726,0.0018435391620571131,0.005623947127287009,0.0009722001205653691,0.0024314803974102607,0.0011855498652234976,0.0,0.0022090590863593795,0.0013253269706185924,0.0016988296217775498,0.0019448195584020255,0.0021527980624817438,0.001985863966014542,0.0013220290573376287,0.00150990692412192,0.0013600608781615428,13940
0.0003277459273844137,0.00033975203750346005,0.00020230265376125592,0.0002337144010019756,0.0003014654033266374,0.00045099920443434055,0.0009435031869112349,0.0009362052944505383,0.000625920988000842,0.000558210816872733,0.0003288014071423327,0.0004118577833897222,0.00021496336722999848,0.0008041133326791235,0.0005500384189271291,0.00026819981437266273,0.0003931434086385103,0.00033525811467735497,0.0003324815705547132,0.00039194592814046676,0.0004168189380383091,0.0007354829902545562,0.0011739085460762094,0.00015677956978870432,0.0005675167633762651,0.00021766255056541583,0.0,0.000825411567093296,0.00043049126152003075,0.0005696362009192725,0.0005395920931644836,0.0008440992403106837,0.0007832874111890303,0.00055338309230892,0.0005930275105882749,0.0004118577833897222,104157
0.0007506705963072303,0.0007545561878045965,0.0004624060657400135,0.0004754190379356427,0.0005629329398728364,0.0007725945624350587,0.0010618107965552767,0.0012628291565069763,0.0015465581362711389,0.0009923903224814093,0.0003064556804433392,0.0007286181785436147,0.0003587286765239465,0.001820727203669411,0.0006572540295200314,0.00044868359356522514,0.0006862268522625261,0.0007320386243826101,0.0007464497176765828,0.0004378119410079682,0.0010488845382720074,0.00039507490945478625,0.0016030054244595842,0.0008031161807617449,0.000849226936230896,0.0008726738793424591,0.0,0.0012558920277240526,0.0007155906679903093,0.0009846121764516772,0.0009890932803147557,0.00127189885529103,0.0013937908346157745,0.0007969976604600955,0.0008622031182311798,0.0007286181785436147,818249
0.0022478735827678475,0.0025170703206016435,0.0020744049893614493,0.0017958055256476588,0.002085073981239519,0.0023974168235720208,0.003252473368464121,0.00393171290635851,0.0030931162725422777,0.0033074550229185255,0.0009065980546448786,0.002407319629149873,0.0018846947451725664,0.00567821205859367,0.0017506298917122332,0.0012946151998570825,0.00310611678630101,0.0018248399006218629,0.0018045498509959741,0.0022390953554407515,0.0032278383887158427,0.004460613496138982,0.008240663772783378,0.0023015787485242416,0.004313670222402923,0.002516664126670578,0.0018814675446848542,0.0035171642280180013,0.0024388188926547046,0.0034838519084898034,0.003233262515843368,0.004919695572273984,0.006102730447763945,0.0030861345508461403,0.002948314077463693,0.002407319629149873,54468
0.004124963894151307,0.004219865567946776,0.0029260028270993075,0.003574298873443319,0.0035012947457617074,0.00460340783881028,0.004629771124070176,0.004864424897471547,0.004361799171987931,0.005333905713830261,0.0023207633300240376,0.003946195263338621,0.0015184355048284608,0.00634112902030192,0.005958842607483649,0.002166723842825724,0.0021197100389950003,0.004114602204176086,0.004155202723898154,0.003285674376326466,0.005202847026603285,0.006376377861824371,0.009848332527874775,0.004000076656965208,0.006423954237708783,0.00444382381369353,0.0,0.004429227345896328,0.0038505472784375284,0.004533456134710794,0.005510798753599465,0.004450495994553605,0.004043145313637495,0.0029758779575018582,0.003490871161618923,0.003946195263338621,51559
0.0008905419643071442,0.0008828710903296563,0.0005022243658454036,0.000552657985275327,0.0005992273004699008,0.0007986284723684502,0.0009504044641404707,0.0012820423248632372,0.0013781489018314505,0.0010576920387839058,0.00041499206726702185,0.0007708726892373704,0.0003080685199156029,0.0015150370605174705,0.0009258514706407919,0.0004192918330860292,0.000720289819075971,0.0008046584134503531,0.0008146615386626235,0.0006004278048109278,0.0011218175014971166,0.0011082763988053803,0.004086146062617394,0.0005625344075638995,0.0012389648658092157,0.0006797365745561102,0.0,0.0011459112132661303,0.0007317593538689959,0.0010037274852073576,0.0010839509009328938,0.0012028989173909742,0.001232525779370974,0.0007980477232538506,0.0008495855116229187,0.0007708726892373704,392848
0.14311241105960423,0.13659000321997775,0.1158224437775236,0.12083101117101569,0.10940231335810238,0.09211792748637239,0.09853939396926961,0.09302317457434099,0.07685916777769981,0.1405762771589419,0.10596662825329839,0.11405204924481195,0.04600216058721968,0.11274600820209718,0.130049743575998,0.11121704391450489,0.07285217027225535,0.12088547080499523,0.12296977930412506,0.07833081070262563,0.1117601387564766,0.14386236870745361,0.21468074419936478,0.0619658960803527,0.09879062080805981,0.08975393284948194,0.13264346190028223,0.09135628562572974,0.10606354773558184,0.10097157901139099,0.11647038130380132,0.08694912174579043,0.08761991208750704,0.07564442353652748,0.08462628752160767,0.11405204924481195,1106700
0.07036109159257209,0.07218479928401898,0.07013351332917596,0.07464345236787313,0.08338962662732062,0.11333096986268643,0.14443880292416975,0.18359405020575556,0.1887614904217248,0.11266014302054699,0.06970589831417454,0.09650178171537481,0.04457751483178775,0.14625614292461456,0.13034346967585148,0.1041616436607254,0.07990107546721262,0.09592509531590679,0.09732254306739165,0.06739385145249323,0.14371929694250843,0.13793872912490462,0.10832804471762729,0.09292546065548388,0.09764303227686064,0.08875038127610783,0.1312323612417686,0.16317098017345866,0.10326737562143648,0.12170265268352869,0.11963547980080853,0.1750781424296718,0.17565220195914003,0.10697199692541613,0.12115425865252374,0.09650178171537481,43732
0.0003591962941536251,0.00042368128192236704,0.000247258799041535,0.0002763289926376635,0.000368128514627368,0.0005130211663344791,0.0009030814202828539,0.0008803124410505063,0.0007017051434987019,0.0006016986836180787,0.00034157039382747185,0.0004515394198960361,0.0002471394126434059,0.0010349693992165012,0.0006270996390407776,0.0002259491586838186,0.0004903647930852177,0.0004413647769881322,0.0004431726094003241,0.0004044548407406944,0.0005538953129206124,0.0008416006388439687,0.0026585296830097904,0.0002554425881842415,0.000654119697767596,0.0003284911554757102,0.0,0.0008704037184624461,0.0004672497583223573,0.000589099060743238,0.0006215795843520199,0.0009199991720007453,0.0008800464443359105,0.0005659838458339808,0.0006434979370213196,0.0004515394198960361,4766
