TOT_POP,0-9,19-Oct,20-29,30-39,40-49,50-59,60-69,70-79,80+,White-alone pop,Two or more races pop,POP_ESTIMATE_2018,Less than a high school diploma 2014-18,High school diploma only 2014-18,Some college or associate's degree 2014-18,Bachelor's degree or higher 2014-18,POVALL_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Total nurse practitioners (2019),Total physician assistants (2019),Total Hospitals (2019),Internal Medicine Primary Care (2019),Family Medicine/General Practice Primary Care (2019),Total Specialist Physicians (2019),ICU Beds_x,Population Aged 60+,county_pop2018_18 and older,anycondition_number,Obesity_number,Heart disease_number,COPD_number,diabetes_number,CKD_number,Total Population
113459.0,11800.0,17329.0,11992.0,11225.0,14719.0,17535.0,15113.0,9488.0,4258.0,76556.0,2662.0,113459.0,3926.0,15659.0,20775.0,35115.0,5689.0,57768.0,55758.0,2010.0,51.93273286,35.88373878,1.563914074,53.69078799,36.78973038,137.9264357,37.0,25277.0,87366.0,31502.0,25860.0,5497.0,5342.0,9793.0,2542.0,143723
13938.0,1652.0,1547.0,1822.0,1561.0,1633.0,2031.0,2001.0,1146.0,545.0,7837.0,181.0,13938.0,1631.0,4118.0,2525.0,1369.0,3493.0,5330.0,5042.0,288.0,6.379735681,4.408178735,0.192120805,6.595705964,4.519476305,16.94372999,0.0,3450.0,11003.0,5485.0,4115.0,1019.0,1168.0,1891.0,453.0,17190
11640.0,1584.0,1535.0,1261.0,1703.0,1938.0,1449.0,1347.0,596.0,227.0,11248.0,152.0,11640.0,521.0,1190.0,2585.0,3050.0,888.0,6407.0,6263.0,144.0,4.565205494,4.100722377,0.29859629,2.581199037,6.1179062,9.256484978,0.0,1500.0,8777.0,3035.0,2510.0,487.0,470.0,807.0,221.0,138015
15041.0,1425.0,1565.0,1487.0,1483.0,1568.0,2336.0,2710.0,1647.0,820.0,14477.0,249.0,15041.0,1429.0,4814.0,3796.0,1341.0,2360.0,5974.0,5549.0,425.0,6.650838868,5.692335619,0.216678913,11.15745932,9.062896493,30.55022207,5.0,4939.0,12309.0,6370.0,4554.0,1380.0,1547.0,1776.0,491.0,12385
172828.0,20230.0,25310.0,33462.0,21721.0,19572.0,20227.0,17209.0,9420.0,5677.0,144549.0,4173.0,172828.0,4324.0,26375.0,27343.0,47013.0,23366.0,87889.0,84209.0,3680.0,67.32124467,33.80305092,2.536585282,130.9122169,82.12025291,290.0659875,30.0,29727.0,135692.0,50324.0,38808.0,7429.0,8247.0,11180.0,3312.0,23005
34993.0,3992.0,3989.0,5490.0,4025.0,3665.0,4611.0,4762.0,2827.0,1632.0,32791.0,797.0,34993.0,1911.0,7910.0,7429.0,6177.0,5697.0,17238.0,16546.0,692.0,16.60207944,12.87978782,1.844675493,11.33157803,19.33615205,37.94761015,11.0,8536.0,27906.0,11224.0,8595.0,2177.0,2108.0,3133.0,895.0,16282
60949.0,5650.0,7153.0,6432.0,6149.0,7406.0,9529.0,9203.0,6386.0,3041.0,46413.0,874.0,60949.0,8121.0,15953.0,14840.0,6299.0,9815.0,30546.0,29461.0,1085.0,32.04269963,15.04103498,0.686935946,30.39691559,26.68316814,84.09240868,0.0,17512.0,49426.0,23704.0,18189.0,4757.0,5124.0,7288.0,1939.0,23397
16006.0,1732.0,1668.0,1516.0,1823.0,1615.0,2127.0,2647.0,1892.0,986.0,15065.0,454.0,16006.0,1237.0,3916.0,4100.0,2654.0,2405.0,6976.0,6593.0,383.0,8.024554771,4.422862649,0.232983266,9.81203294,7.554768842,23.53512923,2.0,5273.0,12871.0,5948.0,4106.0,1275.0,1274.0,1739.0,489.0,27023
39563.0,5510.0,5920.0,5049.0,4433.0,4629.0,4750.0,4748.0,2908.0,1616.0,17576.0,376.0,39563.0,4670.0,9095.0,7795.0,3960.0,11814.0,14572.0,13739.0,833.0,27.63354729,1.41744466,1.311467489,15.61838555,14.53211955,44.78860182,28.0,8664.0,29319.0,16375.0,12197.0,2946.0,3280.0,5383.0,1283.0,736066
20544.0,2468.0,2417.0,2456.0,2365.0,2475.0,2878.0,2637.0,1866.0,982.0,14256.0,279.0,20544.0,2923.0,5095.0,3781.0,2270.0,3017.0,8808.0,8535.0,273.0,8.570561672,4.238811501,0.278816009,8.635214659,9.459540251,26.07131726,0.0,4901.0,16094.0,7843.0,6116.0,1498.0,1576.0,2527.0,629.0,21063
27604.0,3088.0,3489.0,2904.0,2983.0,3167.0,3872.0,3861.0,2574.0,1666.0,26629.0,398.0,27604.0,2157.0,7952.0,6736.0,3072.0,2669.0,14394.0,13749.0,645.0,10.75251486,5.39900605,0.405142107,20.9092325,13.11620491,46.32919156,0.0,8008.0,21640.0,11004.0,7899.0,1954.0,2162.0,2669.0,761.0,14053
4059.0,417.0,415.0,392.0,417.0,389.0,577.0,683.0,496.0,273.0,3712.0,116.0,4059.0,245.0,728.0,1309.0,755.0,533.0,1789.0,1689.0,100.0,1.635861474,1.02773253,0.049555237,2.018837275,2.379190033,5.988104052,0.0,1371.0,3294.0,1465.0,975.0,314.0,277.0,429.0,125.0,91522
8351.0,884.0,1067.0,892.0,847.0,991.0,1342.0,1183.0,819.0,326.0,5347.0,142.0,8351.0,1412.0,2331.0,1579.0,803.0,1884.0,3435.0,3261.0,174.0,3.822440283,2.641175249,0.115109832,3.951839612,2.707859565,10.15189332,0.0,2190.0,6576.0,3212.0,2328.0,657.0,742.0,1143.0,279.0,140152
51653.0,5410.0,6440.0,5549.0,5500.0,6095.0,7745.0,7771.0,5024.0,2119.0,46293.0,1578.0,51653.0,4441.0,12159.0,13005.0,6975.0,5727.0,24378.0,23386.0,992.0,22.83995612,19.54831539,0.744107168,38.31635173,31.12331577,104.9139432,0.0,13966.0,41007.0,18101.0,13778.0,3634.0,4131.0,5021.0,1382.0,10405
4921.0,458.0,662.0,436.0,420.0,503.0,677.0,774.0,627.0,364.0,4735.0,60.0,4921.0,666.0,1038.0,1087.0,620.0,693.0,1879.0,1813.0,66.0,1.697378688,1.001796331,0.089669601,1.861972985,1.648000399,5.811893208,0.0,1716.0,3913.0,1970.0,1381.0,451.0,418.0,624.0,166.0,4011
14275.0,1403.0,1974.0,1940.0,1312.0,1537.0,1938.0,2099.0,1308.0,764.0,5346.0,159.0,14275.0,1726.0,3235.0,2957.0,1822.0,3605.0,4990.0,4665.0,325.0,5.955255445,2.945338502,0.193735326,6.000179579,6.57296228,18.11565683,0.0,3897.0,11551.0,6498.0,4863.0,1088.0,1108.0,2125.0,518.0,57087
8802.0,678.0,856.0,789.0,710.0,931.0,1307.0,1564.0,1282.0,685.0,7723.0,190.0,8802.0,643.0,2189.0,2099.0,1915.0,812.0,4111.0,3987.0,124.0,4.62747284,2.172163446,0.09920442,4.389795584,3.853471689,12.14427441,0.0,3293.0,7442.0,3128.0,2166.0,721.0,674.0,1002.0,278.0,19288
4358.0,870.0,847.0,590.0,532.0,456.0,539.0,294.0,152.0,78.0,597.0,167.0,4358.0,380.0,762.0,843.0,385.0,1408.0,1250.0,1199.0,51.0,2.620268736,1.301533924,0.223611555,2.012503996,3.365640586,5.177467546,0.0,542.0,2805.0,1573.0,1198.0,290.0,314.0,511.0,122.0,22502
14041.0,1420.0,2293.0,4269.0,1352.0,1128.0,1214.0,1274.0,672.0,419.0,12462.0,352.0,14041.0,286.0,1510.0,1793.0,3372.0,2314.0,7250.0,7041.0,209.0,7.527918298,6.429765312,0.907169858,5.395273368,8.610156024,15.24681972,0.0,2187.0,11585.0,4233.0,3441.0,595.0,512.0,860.0,263.0,10757
42929.0,5741.0,5948.0,5400.0,5247.0,5001.0,5634.0,5161.0,3093.0,1704.0,40111.0,675.0,42929.0,3544.0,9908.0,8817.0,6283.0,4973.0,21734.0,21159.0,575.0,26.14250549,11.60226701,1.605002939,17.38299793,29.39331653,55.5902289,5.0,9608.0,32238.0,15180.0,12476.0,2262.0,2201.0,3391.0,949.0,24480
69410.0,7951.0,8633.0,8166.0,8327.0,9108.0,9452.0,8847.0,5920.0,3006.0,64322.0,1149.0,69410.0,8731.0,17461.0,14315.0,7662.0,10542.0,31167.0,29961.0,1206.0,31.77051611,21.95233793,0.956744514,32.84602891,22.50658992,84.37826793,0.0,16583.0,54316.0,27267.0,17381.0,4872.0,5708.0,7560.0,1928.0,110306
259103.0,25936.0,27415.0,32415.0,35862.0,33550.0,33777.0,35468.0,22463.0,12217.0,231758.0,5584.0,259103.0,16793.0,43596.0,52790.0,72933.0,28859.0,139319.0,135185.0,4134.0,117.7035418,105.8508426,2.794741718,126.1376731,100.4110774,373.7717518,166.0,64710.0,211269.0,76427.0,57465.0,16028.0,16336.0,22315.0,6482.0,96471
21067.0,2298.0,2776.0,2494.0,2141.0,2506.0,3019.0,2889.0,1893.0,1051.0,11612.0,378.0,21067.0,2409.0,6805.0,3464.0,2078.0,4560.0,7158.0,6716.0,442.0,10.93461325,2.305880208,0.435315703,9.848479021,8.051185475,27.3343781,8.0,5536.0,16524.0,9388.0,6957.0,1838.0,2012.0,3235.0,750.0,211300
6040.0,741.0,824.0,578.0,639.0,618.0,851.0,827.0,539.0,423.0,5805.0,89.0,6040.0,468.0,1648.0,1387.0,772.0,559.0,3512.0,3444.0,68.0,3.678183353,1.632409157,0.22581979,2.445743146,4.135564114,7.821402375,0.0,1621.0,4599.0,2201.0,1738.0,397.0,366.0,547.0,156.0,22328
20092.0,2485.0,2673.0,2267.0,2273.0,2402.0,2676.0,2648.0,1718.0,950.0,19319.0,295.0,20092.0,1748.0,5606.0,4542.0,2003.0,2684.0,9958.0,9620.0,338.0,10.36744483,2.537066575,0.396322826,7.899434509,9.977126899,26.13929184,4.0,5248.0,15392.0,7445.0,5680.0,1322.0,1631.0,2081.0,508.0,1010420
370963.0,36766.0,53172.0,78706.0,46038.0,41377.0,42983.0,38405.0,22147.0,11369.0,274712.0,13130.0,370963.0,10800.0,33896.0,57051.0,125423.0,52258.0,194621.0,188693.0,5928.0,164.0326533,140.3926533,5.344050245,275.1814761,223.5223238,753.473973,92.0,65781.0,302031.0,105037.0,80340.0,16589.0,16992.0,26177.0,7294.0,29614
23517.0,2724.0,3299.0,3238.0,2670.0,2924.0,3079.0,2648.0,1935.0,1000.0,21431.0,254.0,23517.0,3375.0,4743.0,5457.0,2109.0,3066.0,10302.0,9883.0,419.0,16.42590632,0.842556077,0.77956123,9.283865556,8.638168376,26.62319716,0.0,5355.0,18421.0,8971.0,6521.0,1630.0,1874.0,2450.0,618.0,3027
1362.0,151.0,179.0,127.0,128.0,130.0,184.0,195.0,156.0,112.0,1239.0,27.0,1362.0,105.0,431.0,318.0,135.0,194.0,596.0,575.0,21.0,0.469788615,0.277270189,0.024818126,0.515343874,0.456122037,1.608575198,0.0,369.0,1059.0,533.0,377.0,115.0,105.0,163.0,43.0,83467
35564.0,4130.0,4706.0,4248.0,4076.0,4330.0,4832.0,4538.0,3001.0,1703.0,24199.0,315.0,35564.0,4683.0,8845.0,6949.0,4253.0,5750.0,15351.0,14597.0,754.0,24.84036792,1.274170358,1.178905285,14.03969021,13.06322321,40.26140169,9.0,9309.0,27510.0,14951.0,10949.0,2554.0,2803.0,4371.0,1037.0,56424
118791.0,12235.0,13975.0,22780.0,16929.0,13392.0,13577.0,14026.0,8141.0,3736.0,109055.0,3620.0,118791.0,3471.0,16405.0,24461.0,32817.0,14719.0,63069.0,60969.0,2100.0,56.35920381,43.72311248,6.262133756,38.46739307,65.64058062,128.8210373,32.0,22759.0,96476.0,26831.0,21514.0,5548.0,5228.0,7922.0,2446.0,25048
20786.0,2153.0,2480.0,2218.0,2116.0,2829.0,2812.0,3465.0,1845.0,868.0,20317.0,247.0,20786.0,3126.0,7684.0,3354.0,1485.0,4969.0,6783.0,6304.0,479.0,10.84287575,7.689003185,0.644587093,11.2342322,14.28451041,32.26388612,0.0,6172.0,16569.0,9519.0,6396.0,1987.0,2589.0,2798.0,642.0,16732
75317.0,9430.0,10207.0,10010.0,9177.0,8904.0,9658.0,9088.0,5571.0,3272.0,40371.0,766.0,75317.0,7507.0,14912.0,18979.0,10369.0,18243.0,30550.0,29012.0,1538.0,52.60662441,2.698422249,2.496671053,29.73308254,27.66513278,85.2650993,51.0,17686.0,57681.0,27187.0,20823.0,5024.0,5325.0,8324.0,2161.0,889954
17142.0,1769.0,2091.0,2515.0,2109.0,1931.0,2353.0,2350.0,1372.0,652.0,5792.0,196.0,17142.0,2591.0,5124.0,2952.0,1502.0,4376.0,6586.0,6284.0,302.0,7.151312703,3.536882143,0.232645251,7.205259428,7.893080169,21.75401677,0.0,4150.0,13689.0,7144.0,5804.0,1270.0,1408.0,2548.0,614.0,43878
522046.0,60996.0,72065.0,62094.0,63244.0,67282.0,76341.0,62609.0,36494.0,20921.0,446751.0,10263.0,522046.0,23654.0,75080.0,70157.0,181587.0,34311.0,281572.0,272641.0,8931.0,285.4588124,231.0818232,8.111709791,422.9502552,293.6520469,1091.08611,93.0,109411.0,403907.0,133178.0,101381.0,23274.0,22674.0,36979.0,10383.0,192865
147381.0,21345.0,22690.0,15985.0,20862.0,21651.0,21207.0,13293.0,6851.0,3497.0,125636.0,3493.0,147381.0,4801.0,20820.0,30145.0,36166.0,7563.0,82820.0,80758.0,2062.0,75.64493665,47.59327264,3.335731582,84.44391366,92.08720413,246.450153,0.0,20208.0,106923.0,38151.0,31863.0,5031.0,4384.0,8182.0,2358.0,8667
26533.0,3129.0,3369.0,2868.0,2951.0,3367.0,3941.0,3703.0,2177.0,1028.0,24444.0,448.0,26533.0,1969.0,4978.0,5217.0,5964.0,2438.0,14793.0,14336.0,457.0,17.42184835,5.854786118,0.62348128,11.72738599,11.28204222,38.33519187,0.0,6129.0,20685.0,9984.0,7240.0,1828.0,2066.0,2733.0,659.0,28722
15944.0,1642.0,1525.0,2355.0,2123.0,2000.0,2145.0,2030.0,1307.0,817.0,7308.0,201.0,15944.0,2234.0,4923.0,2978.0,1742.0,4245.0,5779.0,5476.0,303.0,8.088367799,2.624271617,0.54059311,8.577638779,6.131283882,25.63711503,4.0,3960.0,13060.0,7696.0,5668.0,1421.0,1572.0,2494.0,594.0,33198
122492.0,13367.0,14770.0,14345.0,14034.0,14569.0,16844.0,17048.0,10629.0,6886.0,117077.0,1848.0,122492.0,8029.0,40191.0,21878.0,18420.0,17156.0,59555.0,57050.0,2505.0,66.97957814,54.22065236,1.903318014,99.24034025,68.90202498,256.0106195,50.0,33231.0,97475.0,46748.0,35871.0,8090.0,8814.0,11432.0,3231.0,25535
53126.0,7148.0,9294.0,10303.0,5794.0,5491.0,5974.0,5006.0,2837.0,1279.0,37909.0,792.0,53126.0,5292.0,8945.0,7881.0,5486.0,7776.0,22763.0,21786.0,977.0,18.32451538,10.81516599,0.968052681,20.10143808,17.79143856,62.74388103,0.0,7862.0,40228.0,18373.0,14361.0,2675.0,2776.0,4775.0,1187.0,11607
5754.0,654.0,586.0,527.0,778.0,853.0,823.0,742.0,454.0,337.0,5058.0,162.0,5754.0,568.0,1681.0,1186.0,867.0,714.0,2940.0,2876.0,64.0,1.650429525,1.879534242,0.182408214,1.924771479,3.297940518,6.803096768,0.0,1503.0,4623.0,2230.0,1692.0,419.0,399.0,576.0,149.0,217506
6843.0,756.0,861.0,555.0,669.0,719.0,1019.0,1343.0,706.0,215.0,6254.0,209.0,6843.0,919.0,1399.0,1306.0,1074.0,1679.0,3638.0,3469.0,169.0,3.478230602,2.699683649,0.10693006,3.007257754,3.27157925,8.757451764,0.0,1917.0,5378.0,2355.0,1603.0,508.0,487.0,760.0,225.0,150341
47334.0,4975.0,5710.0,5388.0,5433.0,5706.0,7078.0,6751.0,4329.0,1964.0,41605.0,1038.0,47334.0,4438.0,9012.0,12029.0,7690.0,8181.0,18839.0,17902.0,937.0,33.06135348,1.695860413,1.569067111,18.68616287,17.38653153,53.58601923,6.0,11941.0,37618.0,18615.0,13731.0,3296.0,3613.0,4983.0,1273.0,9278
425423.0,56430.0,56474.0,50693.0,59766.0,54472.0,60737.0,47491.0,25622.0,13738.0,357777.0,12497.0,425423.0,14448.0,58074.0,91276.0,117629.0,26434.0,239835.0,233744.0,6091.0,218.3530841,137.3804821,9.628764472,243.7517935,265.8145531,711.3913153,12.0,76445.0,321754.0,122306.0,106179.0,16729.0,13947.0,27416.0,7730.0,63851
6562.0,539.0,725.0,781.0,846.0,844.0,931.0,955.0,520.0,421.0,5930.0,162.0,6562.0,618.0,1492.0,1978.0,949.0,787.0,2940.0,2847.0,93.0,3.700767816,1.875175897,0.313280589,2.715849707,4.032078942,8.593804922,0.0,1864.0,5483.0,2740.0,2199.0,458.0,467.0,704.0,182.0,13732
41179.0,4977.0,5423.0,4977.0,4631.0,5109.0,5713.0,5003.0,3592.0,1754.0,26873.0,4097.0,41179.0,5432.0,10870.0,8196.0,3748.0,7636.0,16406.0,15699.0,707.0,11.81144202,13.4510498,1.305420206,13.77479401,23.60199732,48.686952,0.0,9667.0,31758.0,18332.0,12259.0,3643.0,4027.0,5198.0,1327.0,14999
16207.0,1778.0,2035.0,1602.0,1761.0,1932.0,2417.0,2487.0,1451.0,744.0,15572.0,304.0,16207.0,1091.0,4565.0,4050.0,1656.0,1800.0,8934.0,8445.0,489.0,8.31842292,5.23367442,0.366819344,9.286017252,10.12652457,27.10130634,4.0,4382.0,12717.0,5295.0,4057.0,1035.0,919.0,1500.0,420.0,15954
150926.0,17616.0,18694.0,19055.0,18985.0,19497.0,21435.0,17754.0,11064.0,6826.0,124621.0,4525.0,150926.0,13723.0,37982.0,30357.0,22409.0,15871.0,74742.0,71493.0,3249.0,83.4964693,57.47094701,1.248825446,142.0663827,42.83471279,342.9774204,48.0,33148.0,117957.0,57494.0,43998.0,8853.0,10262.0,15727.0,3677.0,8929
14288.0,1326.0,1357.0,1502.0,1620.0,1787.0,2195.0,2232.0,1534.0,735.0,9013.0,218.0,14288.0,1956.0,3632.0,2918.0,2404.0,2317.0,5582.0,5373.0,209.0,8.291327542,4.087302485,0.145567806,7.778150716,5.55438447,19.52285643,0.0,4326.0,11857.0,5820.0,4387.0,1184.0,1297.0,1880.0,478.0,9800
379099.0,46665.0,52008.0,50925.0,47373.0,47062.0,50993.0,43526.0,25875.0,14672.0,252772.0,8657.0,379099.0,27935.0,63603.0,72926.0,84008.0,60361.0,186122.0,179013.0,7109.0,172.2145054,154.8725741,4.089044861,184.5546587,146.9135404,546.8732408,259.0,76042.0,292142.0,126338.0,91148.0,21568.0,22548.0,36949.0,9440.0,28540
15765.0,1627.0,1614.0,2402.0,2227.0,2111.0,2021.0,1832.0,1175.0,756.0,13857.0,170.0,15765.0,1793.0,4325.0,4006.0,1580.0,2326.0,5981.0,5629.0,352.0,6.140899751,3.083441906,0.231381877,11.94153204,7.490833587,26.45919812,0.0,3784.0,12819.0,6406.0,4756.0,1018.0,1213.0,1474.0,413.0,18282
143351.0,16750.0,18779.0,17060.0,16015.0,18726.0,21006.0,17741.0,11630.0,5644.0,127477.0,2512.0,143351.0,18335.0,33355.0,31381.0,15559.0,19631.0,66526.0,64042.0,2484.0,65.12051356,58.56290407,1.546215289,69.78677041,55.55330646,206.7924894,12.0,32782.0,111088.0,51363.0,37992.0,10054.0,11162.0,14759.0,3861.0,10388
10212.0,1062.0,1293.0,988.0,1088.0,1261.0,1530.0,1540.0,1015.0,435.0,9861.0,143.0,10212.0,832.0,3564.0,1884.0,990.0,923.0,5618.0,5460.0,158.0,5.695695323,1.108468654,0.203358159,6.352442164,4.560556746,18.11054424,0.0,2800.0,8059.0,3857.0,2788.0,732.0,837.0,1011.0,268.0,47451
5463.0,621.0,671.0,578.0,568.0,615.0,741.0,857.0,506.0,306.0,3548.0,158.0,5463.0,568.0,1364.0,1562.0,490.0,1074.0,2055.0,1886.0,169.0,2.127988287,1.068496234,0.080180095,4.13806467,2.595776967,9.168829644,0.0,1566.0,4284.0,2358.0,1739.0,447.0,496.0,727.0,192.0,29216
35989.0,4936.0,4959.0,4270.0,4195.0,3994.0,4315.0,4615.0,2691.0,2014.0,33415.0,556.0,35989.0,3016.0,7002.0,8777.0,5412.0,5021.0,18422.0,17831.0,591.0,19.49366547,15.33377322,1.734842956,16.67687745,23.50432392,51.20584854,22.0,9022.0,26988.0,13498.0,10579.0,2151.0,2018.0,3454.0,903.0,62120
7462.0,1008.0,1077.0,1043.0,954.0,800.0,852.0,801.0,553.0,374.0,6510.0,139.0,7462.0,1355.0,1605.0,1452.0,647.0,1312.0,2684.0,2569.0,115.0,2.573834539,1.519082345,0.135971259,2.823418495,2.498959353,8.812913456,0.0,1817.0,5588.0,2985.0,2235.0,560.0,538.0,908.0,228.0,7768
3295.0,337.0,371.0,337.0,259.0,308.0,484.0,525.0,357.0,317.0,3174.0,42.0,3295.0,325.0,904.0,868.0,414.0,431.0,1481.0,1410.0,71.0,1.981134806,0.984064772,0.169068397,1.521615573,2.544696129,3.914583654,0.0,1194.0,2643.0,1294.0,938.0,275.0,227.0,360.0,100.0,17857
5278.0,583.0,741.0,505.0,491.0,617.0,722.0,809.0,455.0,355.0,5146.0,68.0,5278.0,294.0,1207.0,1387.0,771.0,441.0,2902.0,2834.0,68.0,2.858861496,2.24878866,0.254424994,2.445762849,3.447048311,7.509640962,0.0,1551.0,4083.0,1778.0,1494.0,328.0,312.0,445.0,133.0,113941
21579.0,2086.0,2488.0,2909.0,2662.0,3001.0,3096.0,2803.0,1730.0,804.0,20305.0,286.0,21579.0,2930.0,7878.0,3698.0,1145.0,3919.0,7860.0,7509.0,351.0,18.32140455,3.799428361,0.366555589,11.43334692,7.923975592,32.20270531,0.0,5004.0,17438.0,9405.0,6557.0,1829.0,2317.0,2655.0,644.0,31567
62607.0,7055.0,7686.0,7573.0,7324.0,7550.0,9334.0,8166.0,4874.0,3045.0,50907.0,1432.0,62607.0,5464.0,16680.0,12839.0,9271.0,6891.0,28795.0,27226.0,1569.0,38.77218876,13.08570155,0.576276868,49.68631041,19.03119216,110.1110483,19.0,15640.0,49228.0,22681.0,15261.0,3928.0,4125.0,6244.0,1609.0,21488
618.0,61.0,67.0,56.0,56.0,49.0,88.0,127.0,81.0,33.0,608.0,0.0,618.0,10.0,163.0,181.0,107.0,105.0,395.0,383.0,12.0,0.33474354,0.26331023,0.029790573,0.286373899,0.403614221,0.879302409,0.0,172.0,501.0,238.0,181.0,44.0,40.0,64.0,18.0,14061
34074.0,4171.0,4410.0,3900.0,3974.0,4216.0,4789.0,4582.0,2549.0,1483.0,33128.0,435.0,34074.0,1699.0,9240.0,7469.0,4854.0,2377.0,17645.0,17141.0,504.0,17.58213793,4.302608326,0.672123431,13.39664202,16.92019819,44.32959537,0.0,8060.0,26175.0,10591.0,8245.0,1980.0,2398.0,3107.0,771.0,13675
15434.0,1577.0,1660.0,1301.0,1493.0,1643.0,2563.0,2685.0,1647.0,865.0,14878.0,203.0,15434.0,1310.0,4727.0,3679.0,1603.0,1643.0,7738.0,7464.0,274.0,8.073319861,4.884876207,0.353091595,8.102522926,8.697203507,24.41641656,0.0,4784.0,12471.0,6003.0,4751.0,1145.0,1077.0,1525.0,449.0,28600
37678.0,4962.0,5157.0,4540.0,4528.0,4604.0,4825.0,4469.0,2905.0,1688.0,35447.0,652.0,37678.0,3577.0,9016.0,7804.0,4754.0,5302.0,16222.0,15560.0,662.0,16.31474621,2.612859738,1.100151469,11.23904739,21.06540028,45.46876013,12.0,8706.0,28556.0,12752.0,9595.0,2658.0,2867.0,3520.0,964.0,8558
3645.0,427.0,417.0,355.0,395.0,361.0,563.0,532.0,372.0,223.0,3557.0,28.0,3645.0,160.0,1056.0,1006.0,478.0,460.0,2119.0,2078.0,41.0,2.219698398,0.985121089,0.136277009,1.475949299,2.495717085,4.720035043,0.0,1142.0,2877.0,1390.0,1125.0,244.0,224.0,330.0,95.0,21152
8996.0,1155.0,1184.0,981.0,1016.0,979.0,1251.0,1066.0,761.0,603.0,8736.0,105.0,8996.0,396.0,1994.0,2235.0,1617.0,828.0,4903.0,4793.0,110.0,4.872739298,3.832910721,0.433650483,4.168640127,5.875264608,12.79968361,0.0,2410.0,6859.0,2966.0,2462.0,502.0,470.0,706.0,208.0,5884
9485.0,1390.0,1309.0,964.0,993.0,1014.0,1262.0,1267.0,798.0,488.0,7624.0,527.0,9485.0,1232.0,2428.0,2217.0,1170.0,1493.0,4428.0,4338.0,90.0,2.720598547,3.098259,0.300685074,3.172828898,5.436386134,11.21435051,0.0,2357.0,7010.0,3418.0,2538.0,723.0,746.0,1026.0,268.0,22574
205560.0,30734.0,31095.0,26810.0,25236.0,24760.0,25066.0,21446.0,12731.0,7682.0,183982.0,5044.0,205560.0,24218.0,45368.0,34459.0,24770.0,23202.0,116267.0,113255.0,3012.0,106.0686821,25.95657004,4.054754136,80.81862222,102.0753636,267.429466,35.0,38669.0,148995.0,65888.0,52744.0,11210.0,14325.0,18736.0,4647.0,26795
9788.0,1203.0,1341.0,1128.0,1195.0,1123.0,1399.0,1208.0,788.0,403.0,7756.0,100.0,9788.0,1025.0,2453.0,2031.0,1154.0,1764.0,3907.0,3713.0,194.0,6.836619086,0.350679886,0.324460829,3.86403351,3.595288177,11.08082892,0.0,2204.0,7468.0,3786.0,2823.0,692.0,780.0,1071.0,273.0,8962
1360.0,146.0,146.0,110.0,150.0,123.0,167.0,288.0,124.0,106.0,1334.0,6.0,1360.0,50.0,384.0,346.0,206.0,194.0,906.0,884.0,22.0,0.736652451,0.579452932,0.065558543,0.630207934,0.888212524,1.935034428,0.0,505.0,1089.0,514.0,394.0,95.0,87.0,129.0,37.0,18013
8446.0,1166.0,1163.0,794.0,842.0,824.0,1162.0,1181.0,715.0,599.0,8266.0,82.0,8446.0,428.0,2025.0,2177.0,1115.0,720.0,4459.0,4355.0,104.0,4.574828381,3.598573138,0.407137837,3.913776624,5.516061014,12.01713292,0.0,2423.0,6296.0,2666.0,2323.0,495.0,460.0,650.0,200.0,39444
13534.0,1602.0,1701.0,1392.0,1336.0,1468.0,1831.0,1868.0,1520.0,816.0,12935.0,190.0,13534.0,1530.0,3419.0,2625.0,1866.0,2180.0,5385.0,5189.0,196.0,4.668222548,2.755194379,0.246614181,5.120898674,4.53241971,15.98418262,0.0,4297.0,10532.0,5170.0,3739.0,1086.0,1010.0,1576.0,410.0,198647
21416.0,2429.0,2571.0,2754.0,2618.0,2681.0,2864.0,2642.0,1731.0,1126.0,20051.0,257.0,21416.0,2606.0,6098.0,4844.0,1793.0,2924.0,9810.0,9291.0,519.0,8.342119192,4.18870865,0.314321235,16.22200127,10.17593987,35.94355769,4.0,5172.0,16899.0,8312.0,6117.0,1531.0,1805.0,2104.0,596.0,105042
118121.0,15090.0,17464.0,19104.0,14757.0,14617.0,14486.0,11967.0,7334.0,3302.0,90492.0,2581.0,118121.0,11868.0,24160.0,21819.0,14982.0,19187.0,55383.0,53163.0,2220.0,54.06663498,37.35819202,1.628174885,55.89692813,38.30141057,143.5937961,18.0,20423.0,90045.0,39735.0,29535.0,6456.0,7702.0,11447.0,2796.0,35972
4377.0,550.0,613.0,462.0,476.0,454.0,641.0,626.0,330.0,225.0,1205.0,31.0,4377.0,791.0,729.0,930.0,563.0,1444.0,1686.0,1568.0,118.0,3.057200832,0.156817109,0.145092465,1.727919358,1.607741761,4.955127523,0.0,994.0,3321.0,2102.0,1531.0,407.0,441.0,766.0,184.0,14654
30233.0,3444.0,3768.0,3352.0,3610.0,3514.0,3796.0,4646.0,2720.0,1383.0,28754.0,510.0,30233.0,1018.0,5149.0,8678.0,6358.0,2551.0,15593.0,14962.0,631.0,14.96639128,8.425136351,1.517571144,6.907565207,19.67609483,28.46754146,11.0,8337.0,23771.0,7990.0,6608.0,1603.0,1641.0,2154.0,687.0,152399
